SYMBOL	DATE	TIME	PRICE 
AAPL	20000424	10:30:30	115.4375
ADCT	20000424	10:30:30	51.375
AEIS	20000424	10:30:30	61.75
AFCI	20000424	10:30:30	42.5
AFCI	20000424	10:30:30	42.5
AHP	20000424	10:30:30	60
ALTR	20000424	10:30:30	88.5
ALXN	20000424	10:30:30	38.0625
AMGN	20000424	10:30:30	52.5
AMSWA	20000424	10:30:30	8.75
AOL	20000424	10:30:30	57.0625
AOL	20000424	10:30:30	57.0625
ARBA	20000424	10:30:30	60.625
ARTG	20000424	10:30:30	49.875
ASDV	20000424	10:30:30	51.0625
BBSW	20000424	10:30:30	14.6875
BEL	20000424	10:30:30	60.75
BFRE	20000424	10:30:30	12.3125
BGEN	20000424	10:30:30	51
BK	20000424	10:30:30	42.75
BOBJ	20000424	10:30:30	87
BRCM	20000424	10:30:30	142.375
BTOB	20000424	10:30:30	9.875
BVSN	20000424	10:30:30	32.09375
BVSN	20000424	10:30:30	32.0625
BVSN	20000424	10:30:30	32.0625
BVSN	20000424	10:30:30	32.0625
BVSN	20000424	10:30:30	32.0625
BVSN	20000424	10:30:30	32.0625
CAMP	20000424	10:30:30	20.625
CELL	20000424	10:30:30	10.0625
CNTR	20000424	10:30:30	5
CNXT	20000424	10:30:30	56.5
CRAY	20000424	10:30:30	4.25
CSCO	20000424	10:30:30	61.125
CSCO	20000424	10:30:30	61.125
CSCO	20000424	10:30:30	61.125
CSCO	20000424	10:30:30	61.125
CSCO	20000424	10:30:30	61.125
CSGS	20000424	10:30:30	47.9375
DELL	20000424	10:30:30	47
DZB	20000424	10:30:30	18.4375
ELNT	20000424	10:30:30	32.875
EMC	20000424	10:30:30	126.5
EXDS	20000424	10:30:30	86.875
EXDS	20000424	10:30:30	86.78125
EXDS	20000424	10:30:30	86.875
EXDS	20000424	10:30:30	86.765625
F	20000424	10:30:30	55.25
FHCC	20000424	10:30:30	30.1875
FMKT	20000424	10:30:30	50.625
GBLX	20000424	10:30:30	25.125
GNET	20000424	10:30:30	49.375
GOAM	20000424	10:30:30	7.4375
HAST	20000424	10:30:30	3
HGSI	20000424	10:30:30	60.25
HIFN	20000424	10:30:30	29.6875
HNZ	20000424	10:30:30	37.625
HOFF	20000424	10:30:30	6.5
IDA	20000424	10:30:30	34.125
IDPH	20000424	10:30:30	57
INTC	20000424	10:30:30	111
INTC	20000424	10:30:30	111
INTC	20000424	10:30:30	110.875
ITWO	20000424	10:30:30	97
JDSU	20000424	10:30:30	79.734375
JDSU	20000424	10:30:30	79.6875
JDSU	20000424	10:30:30	79.625
JDSU	20000424	10:30:30	79.6875
KLAC	20000424	10:30:30	61.75
KLAC	20000424	10:30:30	62
KM	20000424	10:30:30	8.875
KMG	20000424	10:30:30	56.375
KRB	20000424	10:30:30	26.625
LMGA	20000424	10:30:30	47.4375
LTD	20000424	10:30:30	46.5
LU	20000424	10:30:30	61.25
LU	20000424	10:30:30	61.0625
LUV	20000424	10:30:30	20.5625
MCLD	20000424	10:30:30	61
MCTR	20000424	10:30:30	52.5
MRBK	20000424	10:30:30	31
MSFT	20000424	10:30:30	65.5
MSFT	20000424	10:30:30	65.9375
MSFT	20000424	10:30:30	65.875
MSFT	20000424	10:30:30	65.765625
MSFT	20000424	10:30:30	65.875
MSFT	20000424	10:30:30	65.9375
MSFT	20000424	10:30:30	65.875
MSFT	20000424	10:30:30	65.875
MSFT	20000424	10:30:30	65.875
MSFT	20000424	10:30:30	65.8125
MSFT	20000424	10:30:30	65.5
MSFT	20000424	10:30:30	65.875
NANO	20000424	10:30:30	31.875
NAVI	20000424	10:30:30	32.5
NAVI	20000424	10:30:30	32.5
NSOL	20000424	10:30:30	110.9375
OPUS	20000424	10:30:30	7.25
OPUS	20000424	10:30:30	7.25
ORCL	20000424	10:30:30	68.375
PCLE	20000424	10:30:30	24.4375
PILT	20000424	10:30:30	12.0625
QADI	20000424	10:30:30	6.0625
QCOM	20000424	10:30:30	99.5625
RACE	20000424	10:30:30	4.375
RNWK	20000424	10:30:30	33.375
SINA	20000424	10:30:30	19.625
SPLS	20000424	10:30:30	18.3125
STI	20000424	10:30:30	55.9375
SUNW	20000424	10:30:30	83.125
SUNW	20000424	10:30:30	83.125
SUNW	20000424	10:30:30	83.125
SUNW	20000424	10:30:30	83.125
SWFT	20000424	10:30:30	18.125
TERN	20000424	10:30:30	77
TQNT	20000424	10:30:30	73.9375
TQNT	20000424	10:30:30	73.625
TQNT	20000424	10:30:30	73.625
TSIX	20000424	10:30:30	17.625
TTEC	20000424	10:30:30	34.0625
TTEC	20000424	10:30:30	34.0625
USIT	20000424	10:30:30	15.4375
VIGN	20000424	10:30:30	40.796875
VNTR	20000424	10:30:30	27.5
WBVN	20000424	10:30:30	5.375
WCAP	20000424	10:30:30	12.375
XLNX	20000424	10:30:30	62.5
AAON	20000424	10:30:31	20.5
AAPL	20000424	10:30:31	115.5625
ADCT	20000424	10:30:31	51.5
AES	20000424	10:30:31	86.3125
AETH	20000424	10:30:31	104.25
AFL	20000424	10:30:31	47.625
AFS	20000424	10:30:31	21.9375
AHP	20000424	10:30:31	60
AIG	20000424	10:30:31	110.375
ALL	20000424	10:30:31	22.9375
ALTR	20000424	10:30:31	88.625
AMAT	20000424	10:30:31	88.109375
AMAT	20000424	10:30:31	88.109375
AMAT	20000424	10:30:31	88.0625
AMAT	20000424	10:30:31	88.0625
AMCC	20000424	10:30:31	89.1875
AMCC	20000424	10:30:31	89.1875
AMCC	20000424	10:30:31	89.3125
AMGN	20000424	10:30:31	52.5
AOL	20000424	10:30:31	57.0625
APD	20000424	10:30:31	30.75
ARBA	20000424	10:30:31	60.75
ARBA	20000424	10:30:31	61
ATHM	20000424	10:30:31	17.0625
ATML	20000424	10:30:31	42.125
AVNX	20000424	10:30:31	70.375
AVNX	20000424	10:30:31	70.375
BBBY	20000424	10:30:31	38.75
BCC	20000424	10:30:31	31.875
BDK	20000424	10:30:31	42
BDX	20000424	10:30:31	25.4375
BNI	20000424	10:30:31	24.875
BOBJ	20000424	10:30:31	87.25
BOBJ	20000424	10:30:31	87.625
BRCD	20000424	10:30:31	92.25
C	20000424	10:30:31	61.5625
C	20000424	10:30:31	61.5
CDD	20000424	10:30:31	56.375
CEGE	20000424	10:30:31	16
CELL	20000424	10:30:31	10.0625
CFWY	20000424	10:30:31	6
CHIR	20000424	10:30:31	40.5
CIN	20000424	10:30:31	25.9375
CMCSK	20000424	10:30:31	35.921875
CMRC	20000424	10:30:31	47.3125
CMRC	20000424	10:30:31	47.25
CMRC	20000424	10:30:31	47.3125
CMTN	20000424	10:30:31	70.1875
CMTN	20000424	10:30:31	69.5625
CMTN	20000424	10:30:31	69.5625
CNTR	20000424	10:30:31	5
CNXT	20000424	10:30:31	56.5
CPWR	20000424	10:30:31	11.4375
CRA	20000424	10:30:31	69.75
CRDN	20000424	10:30:31	8.375
CRDN	20000424	10:30:31	8.375
CRDN	20000424	10:30:31	8.375
CSCO	20000424	10:30:31	61.125
CSCO	20000424	10:30:31	61.125
CTS	20000424	10:30:31	54.125
CTXS	20000424	10:30:31	47.3125
CVS	20000424	10:30:31	43.8125
DIA	20000424	10:30:31	107.8125
DIS	20000424	10:30:31	40.75
DOW	20000424	10:30:31	108.8125
ENE	20000424	10:30:31	70.8125
ENE	20000424	10:30:31	70.8125
ENE	20000424	10:30:31	70.75
EXDS	20000424	10:30:31	86.8125
EXDS	20000424	10:30:31	86.875
EXDS	20000424	10:30:31	86.75
F	20000424	10:30:31	55.25
FIBR	20000424	10:30:31	35.9375
FISV	20000424	10:30:31	36.0625
FLEX	20000424	10:30:31	64.125
FMKT	20000424	10:30:31	51
FMKT	20000424	10:30:31	51
FON	20000424	10:30:31	58.875
FPC	20000424	10:30:31	49
FTU	20000424	10:30:31	34.3125
FTU	20000424	10:30:31	34.25
GDT	20000424	10:30:31	55.4375
GE	20000424	10:30:31	157.6875
GE	20000424	10:30:31	157.625
GE	20000424	10:30:31	157.625
GPS	20000424	10:30:31	39.375
HAS	20000424	10:30:31	15.8125
HAST	20000424	10:30:31	3
HELX	20000424	10:30:31	47
HIFN	20000424	10:30:31	29.6875
HM	20000424	10:30:31	5.875
HOFF	20000424	10:30:31	6.5
HOFF	20000424	10:30:31	6.5
HYF	20000424	10:30:31	10.25
IARC	20000424	10:30:31	9.125
IDTI	20000424	10:30:31	39.9375
IMGX	20000424	10:30:31	10.5
IMGX	20000424	10:30:31	10.5
INTC	20000424	10:30:31	111
IR	20000424	10:30:31	44.8125
ITWO	20000424	10:30:31	97
JDEC	20000424	10:30:31	15.25
JDSU	20000424	10:30:31	79.625
JDSU	20000424	10:30:31	79.6875
JDSU	20000424	10:30:31	79.6875
JEQ	20000424	10:30:31	7.75
KLIC	20000424	10:30:31	68.625
KLIC	20000424	10:30:31	68.625
LAMR	20000424	10:30:31	40.25
LEG	20000424	10:30:31	21.8125
LSI	20000424	10:30:31	51.6875
LTRE	20000424	10:30:31	37.1875
LU	20000424	10:30:31	61.125
MCD	20000424	10:30:31	37.1875
MCK	20000424	10:30:31	18.875
MHP	20000424	10:30:31	48.8125
MLS	20000424	10:30:31	17.75
MNMD	20000424	10:30:31	121.4375
MOT	20000424	10:30:31	106.75
MRO	20000424	10:30:31	24.0625
MSFT	20000424	10:30:31	65.9375
MSFT	20000424	10:30:31	65.875
MSFT	20000424	10:30:31	65.875
MSFT	20000424	10:30:31	65.875
MSFT	20000424	10:30:31	65.5
MSFT	20000424	10:30:31	65.9375
MSFT	20000424	10:30:31	65.5
MSFT	20000424	10:30:31	65.875
MSFT	20000424	10:30:31	65.9375
MSFT	20000424	10:30:31	65.9375
MWD	20000424	10:30:31	75.375
NEM	20000424	10:30:31	24.125
NOK	20000424	10:30:31	45.75
NOK	20000424	10:30:31	45.75
NOK	20000424	10:30:31	45.75
NOK	20000424	10:30:31	45.75
NOK	20000424	10:30:31	45.75
NOK	20000424	10:30:31	45.75
NOK	20000424	10:30:31	45.75
NOK	20000424	10:30:31	45.9375
NT	20000424	10:30:31	97.375
NTRO	20000424	10:30:31	41.25
NTRO	20000424	10:30:31	41.25
NTST	20000424	10:30:31	6.75
NUE	20000424	10:30:31	45.75
NZRO	20000424	10:30:31	11.625
ORCL	20000424	10:30:31	68.5
PACW	20000424	10:30:31	20.375
PACW	20000424	10:30:31	20.5
PEG	20000424	10:30:31	35.25
PEP	20000424	10:30:31	37.625
PFE	20000424	10:30:31	43
PFE	20000424	10:30:31	43
PGE	20000424	10:30:31	14.8125
PGNS	20000424	10:30:31	19.875
PHCM	20000424	10:30:31	60.484375
PILT	20000424	10:30:31	12
PKX	20000424	10:30:31	21.9375
PNW	20000424	10:30:31	32
PSTA	20000424	10:30:31	4
PSTA	20000424	10:30:31	4
PTEC	20000424	10:30:31	17.125
QCOM	20000424	10:30:31	99.5625
QQQ	20000424	10:30:31	82
QQQ	20000424	10:30:31	82
RHAT	20000424	10:30:31	27
RIG	20000424	10:30:31	46.125
RRRR	20000424	10:30:31	20.5
SCI	20000424	10:30:31	43.75
SGP	20000424	10:30:31	41
SNPS	20000424	10:30:31	38.75
SRP	20000424	10:30:31	15.6875
SUNW	20000424	10:30:31	83.125
SUNW	20000424	10:30:31	83.0625
SUNW	20000424	10:30:31	83.125
SUNW	20000424	10:30:31	83.125
TERN	20000424	10:30:31	76.0625
TFSM	20000424	10:30:31	18.5
TFSM	20000424	10:30:31	18.5
TOPP	20000424	10:30:31	7.75
TOPP	20000424	10:30:31	7.6875
TOY	20000424	10:30:31	14.5
TYC	20000424	10:30:31	45.375
UCFC	20000424	10:30:31	5.75
VERT	20000424	10:30:31	41.9375
VIGN	20000424	10:30:31	40.875
VIGN	20000424	10:30:31	40.5
VIGN	20000424	10:30:31	40.875
VIGN	20000424	10:30:31	40.875
VVR	20000424	10:30:31	8.125
VVR	20000424	10:30:31	8.125
VVR	20000424	10:30:31	8.125
WAG	20000424	10:30:31	28.625
WEBM	20000424	10:30:31	82.75
WERN	20000424	10:30:31	17.9375
WMB	20000424	10:30:31	37.6875
XLNX	20000424	10:30:31	62.390625
A	20000424	10:30:32	87.625
ADI	20000424	10:30:32	61.5625
ADM	20000424	10:30:32	9.6875
AFS	20000424	10:30:32	21.9375
AIG	20000424	10:30:32	110.25
AILP	20000424	10:30:32	3.03125
AMAT	20000424	10:30:32	88.125
AMAT	20000424	10:30:32	88.25
AMAT	20000424	10:30:32	88.0625
AMAT	20000424	10:30:32	88.0625
AMCC	20000424	10:30:32	89.875
AMLN	20000424	10:30:32	9.875
AMZN	20000424	10:30:32	46.875
APLX	20000424	10:30:32	7.875
ARBA	20000424	10:30:32	61
ARDM	20000424	10:30:32	15.625
ARTG	20000424	10:30:32	49.9375
ATYT	20000424	10:30:32	17.3125
AVNX	20000424	10:30:32	70.375
BAC	20000424	10:30:32	50.3125
BLS	20000424	10:30:32	50.375
BLS	20000424	10:30:32	50.3125
BPA	20000424	10:30:32	49.625
BRCD	20000424	10:30:32	92.25
BRCM	20000424	10:30:32	144
BVSN	20000424	10:30:32	32.0625
BVSN	20000424	10:30:32	32.0625
C	20000424	10:30:32	61.5
CAG	20000424	10:30:32	19.5
CBS	20000424	10:30:32	54.25
CELL	20000424	10:30:32	10.0625
CL	20000424	10:30:32	57.75
CNET	20000424	10:30:32	32.25
COST	20000424	10:30:32	56.3125
COST	20000424	10:30:32	56.3125
CPQ	20000424	10:30:32	25.875
CPQ	20000424	10:30:32	25.8125
CSCO	20000424	10:30:32	61.0625
CTXS	20000424	10:30:32	47.25
CYT	20000424	10:30:32	29.1875
DT	20000424	10:30:32	66.625
DUK	20000424	10:30:32	57.9375
EEEE	20000424	10:30:32	5.0625
ELCO	20000424	10:30:32	6.4375
ENTU	20000424	10:30:32	37.171875
ETEK	20000424	10:30:32	134.5625
EXAP	20000424	10:30:32	18.125
EXDS	20000424	10:30:32	86.75
EXDS	20000424	10:30:32	86.75
EXDS	20000424	10:30:32	86.75
FDX	20000424	10:30:32	38.0625
FMKT	20000424	10:30:32	50.625
FMKT	20000424	10:30:32	50.625
GAN	20000424	10:30:32	21.125
GBIX	20000424	10:30:32	18.375
GBLX	20000424	10:30:32	25.125
GD	20000424	10:30:32	55.8125
GILD	20000424	10:30:32	47.6875
GLW	20000424	10:30:32	147.75
GPC	20000424	10:30:32	25.25
GTW	20000424	10:30:32	51.0625
HBAN	20000424	10:30:32	19.75
HM	20000424	10:30:32	5.9375
HON	20000424	10:30:32	57.8125
HWP	20000424	10:30:32	134.6875
HWS	20000424	10:30:32	1.875
IARC	20000424	10:30:32	9
IBIS	20000424	10:30:32	29.5
IDTI	20000424	10:30:32	39.9375
IIN	20000424	10:30:32	32.0625
INSP	20000424	10:30:32	50.25
INTC	20000424	10:30:32	110.984375
INTC	20000424	10:30:32	110.984375
INTC	20000424	10:30:32	110.875
INTC	20000424	10:30:32	111
INTC	20000424	10:30:32	111
INTC	20000424	10:30:32	111
INTC	20000424	10:30:32	111
JDSU	20000424	10:30:32	79.6875
JDSU	20000424	10:30:32	79.5625
JNPR	20000424	10:30:32	169.6875
JNPR	20000424	10:30:32	169.75
JNPR	20000424	10:30:32	169.75
KLAC	20000424	10:30:32	61.75
LEH	20000424	10:30:32	82.5
LYO	20000424	10:30:32	16.8125
MAS	20000424	10:30:32	22.5625
MCHP	20000424	10:30:32	54.875
MFNX	20000424	10:30:32	25.5
MRK	20000424	10:30:32	71.0625
MSFT	20000424	10:30:32	67.25
MSFT	20000424	10:30:32	67.25
MSFT	20000424	10:30:32	67.25
MSFT	20000424	10:30:32	67.25
MSFT	20000424	10:30:32	65.9375
MSFT	20000424	10:30:32	65.9375
MSFT	20000424	10:30:32	65.875
MSFT	20000424	10:30:32	65.9375
MSFT	20000424	10:30:32	65.875
MSFT	20000424	10:30:32	65.875
MSFT	20000424	10:30:32	65.875
MSFT	20000424	10:30:32	65.9375
MSFT	20000424	10:30:32	65.6875
MSFT	20000424	10:30:32	65.5625
MSFT	20000424	10:30:32	65.5
MSO	20000424	10:30:32	15.4375
MYN	20000424	10:30:32	11.1875
NETA	20000424	10:30:32	22.71875
NETA	20000424	10:30:32	22.75
NKE	20000424	10:30:32	44.3125
NOK	20000424	10:30:32	45.75
NOVL	20000424	10:30:32	20
NTAP	20000424	10:30:32	51.625
NTPL	20000424	10:30:32	4.609375
NWL	20000424	10:30:32	26.5625
ORCL	20000424	10:30:32	68.375
PAGE	20000424	10:30:32	1.875
PBI	20000424	10:30:32	40.125
PCS	20000424	10:30:32	50.5
PEB	20000424	10:30:32	74.125
PHCM	20000424	10:30:32	60.25
PILT	20000424	10:30:32	12
PMCS	20000424	10:30:32	137.6875
PNW	20000424	10:30:32	32
PROX	20000424	10:30:32	66.625
PSFT	20000424	10:30:32	13.5625
QCOM	20000424	10:30:32	99.3125
QCOM	20000424	10:30:32	101.8125
QCOM	20000424	10:30:32	99.3125
QCOM	20000424	10:30:32	99.125
QCOM	20000424	10:30:32	99.125
QCOM	20000424	10:30:32	99.125
QQQ	20000424	10:30:32	81.9375
R	20000424	10:30:32	21.5
RD	20000424	10:30:32	57.25
REGN	20000424	10:30:32	22.375
SAFT	20000424	10:30:32	13.5625
SBUX	20000424	10:30:32	37.5
SDLI	20000424	10:30:32	152.5
SDLI	20000424	10:30:32	152.4375
SIAL	20000424	10:30:32	29
SLOT	20000424	10:30:32	35.75
SNPS	20000424	10:30:32	38.75
SPLS	20000424	10:30:32	18.25
SQNM	20000424	10:30:32	26.0625
SRE	20000424	10:30:32	18.75
SUNW	20000424	10:30:32	83.0625
TFONY	20000424	10:30:32	2.6875
TLL	20000424	10:30:32	2.8125
TQNT	20000424	10:30:32	73.375
TQNT	20000424	10:30:32	73.375
TRB	20000424	10:30:32	39.8125
TX	20000424	10:30:32	51.9375
TYC	20000424	10:30:32	45.375
USB	20000424	10:30:32	21.875
VMSI	20000424	10:30:32	38.75
VRTS	20000424	10:30:32	92.625
WCOM	20000424	10:30:32	40.125
WCOM	20000424	10:30:32	40.25
WIND	20000424	10:30:32	34.75
WMT	20000424	10:30:32	59.875
XLA	20000424	10:30:32	67
AAPL	20000424	10:30:33	115.546875
ADBE	20000424	10:30:33	107.125
AETH	20000424	10:30:33	103.875
ALTR	20000424	10:30:33	88.625
ALTR	20000424	10:30:33	88.625
ALTR	20000424	10:30:33	88.625
ALTR	20000424	10:30:33	88.5
AMAT	20000424	10:30:33	88.0625
AMAT	20000424	10:30:33	88.0625
AMZN	20000424	10:30:33	46.9375
ARBA	20000424	10:30:33	60.75
ASDV	20000424	10:30:33	51
ATHM	20000424	10:30:33	17.0625
ATHM	20000424	10:30:33	17.0625
AVNX	20000424	10:30:33	70.375
BBBY	20000424	10:30:33	38.9375
BESI	20000424	10:30:33	16.9375
BRCM	20000424	10:30:33	142.3125
BRCM	20000424	10:30:33	142
BRCM	20000424	10:30:33	142.3125
BRCM	20000424	10:30:33	142
BRNC	20000424	10:30:33	17.9375
BTOB	20000424	10:30:33	9.875
BVSN	20000424	10:30:33	32.0625
CA	20000424	10:30:33	50.4375
CEGE	20000424	10:30:33	16
CMRC	20000424	10:30:33	47.3125
CNCX	20000424	10:30:33	39.015625
CNET	20000424	10:30:33	32.375
CNET	20000424	10:30:33	32.3125
CNET	20000424	10:30:33	32.3125
COGN	20000424	10:30:33	64.375
COMS	20000424	10:30:33	36.9375
COMS	20000424	10:30:33	36.9375
CONE	20000424	10:30:33	13.375
CRA	20000424	10:30:33	70
CSCO	20000424	10:30:33	61.0625
CSCO	20000424	10:30:33	61.125
CSCO	20000424	10:30:33	61.125
EEEE	20000424	10:30:33	5.0625
ELCO	20000424	10:30:33	6.4375
ELNK	20000424	10:30:33	13.125
EMC	20000424	10:30:33	126.5
EXAP	20000424	10:30:33	18.0625
EXDS	20000424	10:30:33	86.75
EXDS	20000424	10:30:33	86.75
EXDS	20000424	10:30:33	86.8125
EXDS	20000424	10:30:33	86.75
F	20000424	10:30:33	55.25
FITB	20000424	10:30:33	64.125
FRNT	20000424	10:30:33	14.234375
GBLX	20000424	10:30:33	25.125
GE	20000424	10:30:33	157.75
GT	20000424	10:30:33	28.4375
HAL	20000424	10:30:33	42.0625
HAST	20000424	10:30:33	3
INKT	20000424	10:30:33	118
INTC	20000424	10:30:33	111
INTC	20000424	10:30:33	111
INTC	20000424	10:30:33	111
ITWO	20000424	10:30:33	97
JDSU	20000424	10:30:33	79.625
JDSU	20000424	10:30:33	79.75
JNPR	20000424	10:30:33	169.75
KING	20000424	10:30:33	48.125
KLAC	20000424	10:30:33	62
KLAC	20000424	10:30:33	61.75
KLIC	20000424	10:30:33	68.625
LEH	20000424	10:30:33	82.5
LTRE	20000424	10:30:33	37.1875
LVLT	20000424	10:30:33	79.25
MDCC	20000424	10:30:33	40.875
MNMD	20000424	10:30:33	121.4375
MRK	20000424	10:30:33	71.125
MSFT	20000424	10:30:33	65.9375
MSFT	20000424	10:30:33	65.5
MSFT	20000424	10:30:33	65.9375
MSFT	20000424	10:30:33	65.9375
MSFT	20000424	10:30:33	65.8125
MSFT	20000424	10:30:33	65.875
MSFT	20000424	10:30:33	65.890625
MYL	20000424	10:30:33	28.375
NAVI	20000424	10:30:33	32.75
NKE	20000424	10:30:33	44.375
NOK	20000424	10:30:33	45.9375
NSM	20000424	10:30:33	52.625
NSOL	20000424	10:30:33	110.875
NT	20000424	10:30:33	97.5
NT	20000424	10:30:33	97.3125
NTST	20000424	10:30:33	6.75
NUAN	20000424	10:30:33	30
NUE	20000424	10:30:33	45.75
ORCL	20000424	10:30:33	68.3125
ORCL	20000424	10:30:33	68.5
PDCO	20000424	10:30:33	47.578125
PHA	20000424	10:30:33	57.8125
PKD	20000424	10:30:33	4
PNW	20000424	10:30:33	32
PNW	20000424	10:30:33	32
PROX	20000424	10:30:33	66.125
Q	20000424	10:30:33	41.625
QCOM	20000424	10:30:33	99.1875
QCOM	20000424	10:30:33	99.125
QCOM	20000424	10:30:33	99.25
QCOM	20000424	10:30:33	99.1875
QCOM	20000424	10:30:33	99.125
QCOM	20000424	10:30:33	99.125
QCOM	20000424	10:30:33	99.25
QCOM	20000424	10:30:33	99.25
QCOM	20000424	10:30:33	99.3125
QQQ	20000424	10:30:33	82
RHAT	20000424	10:30:33	27
ROBV	20000424	10:30:33	12.625
ROH	20000424	10:30:33	34.875
S	20000424	10:30:33	39.4375
SBC	20000424	10:30:33	41.4375
SBL	20000424	10:30:33	50.25
SDLI	20000424	10:30:33	152.9375
SILI	20000424	10:30:33	64.5
SILI	20000424	10:30:33	64.5
SILI	20000424	10:30:33	64.5
SINA	20000424	10:30:33	19.625
SITE	20000424	10:30:33	18.6875
SIZL	20000424	10:30:33	3.5
SUN	20000424	10:30:33	28.5625
T	20000424	10:30:33	48.8125
TFS	20000424	10:30:33	75.4375
THC	20000424	10:30:33	25.5
TIBX	20000424	10:30:33	62
TOPP	20000424	10:30:33	7.6875
TSIX	20000424	10:30:33	17.75
TSM	20000424	10:30:33	45.25
UN	20000424	10:30:33	49.3125
USL	20000424	10:30:33	4.875
VERT	20000424	10:30:33	41.984375
VIGN	20000424	10:30:33	40.921875
VIGN	20000424	10:30:33	40.921875
VIGN	20000424	10:30:33	40.921875
VIGN	20000424	10:30:33	40.921875
VIGN	20000424	10:30:33	41
VIGN	20000424	10:30:33	40.9375
VOD	20000424	10:30:33	44.4375
VOD	20000424	10:30:33	44.4375
VTSS	20000424	10:30:33	53.1875
VTSS	20000424	10:30:33	53.1875
VVC	20000424	10:30:33	18.625
WAVX	20000424	10:30:33	15.5
WCOM	20000424	10:30:33	40.125
WCOM	20000424	10:30:33	40.1875
WLA	20000424	10:30:33	116.875
WMB	20000424	10:30:33	37.75
WMT	20000424	10:30:33	59.8125
WMT	20000424	10:30:33	59.875
XOM	20000424	10:30:33	79.6875
YHOO	20000424	10:30:33	112.5625
AAPL	20000424	10:30:34	115.546875
ALLR	20000424	10:30:34	43.5
ALTR	20000424	10:30:34	88.75
AMAT	20000424	10:30:34	88.125
AMCC	20000424	10:30:34	89.375
AMD	20000424	10:30:34	76.9375
AMGN	20000424	10:30:34	52.4375
AMGN	20000424	10:30:34	52.5
AMGN	20000424	10:30:34	52.5
AMZN	20000424	10:30:34	46.9375
AMZN	20000424	10:30:34	46.9375
ARBA	20000424	10:30:34	60.25
ARBA	20000424	10:30:34	60.9375
ATHM	20000424	10:30:34	17.125
AVNX	20000424	10:30:34	70.375
BCE	20000424	10:30:34	100.625
BFO	20000424	10:30:34	51.9375
BHH	20000424	10:30:34	34.625
BRCM	20000424	10:30:34	142.3125
BVSN	20000424	10:30:34	32.0625
CAMP	20000424	10:30:34	20.75
CIEN	20000424	10:30:34	90.53125
CMGI	20000424	10:30:34	50.875
CMGI	20000424	10:30:34	50.984375
CMGI	20000424	10:30:34	51
CMGI	20000424	10:30:34	50.984375
CMGI	20000424	10:30:34	51
CMRC	20000424	10:30:34	47.25
CMRC	20000424	10:30:34	47.3125
CMRC	20000424	10:30:34	47.3125
CMRC	20000424	10:30:34	47.25
CNET	20000424	10:30:34	32.375
CORL	20000424	10:30:34	6.75
CPWR	20000424	10:30:34	11.5
CSCO	20000424	10:30:34	61.125
CSCO	20000424	10:30:34	61.078125
CSCO	20000424	10:30:34	61.125
CSCO	20000424	10:30:34	61.125
CSCO	20000424	10:30:34	61.125
CSCO	20000424	10:30:34	61.125
CSCO	20000424	10:30:34	61.125
DELL	20000424	10:30:34	46.9375
DUK	20000424	10:30:34	57.9375
EBAY	20000424	10:30:34	141.125
EBAY	20000424	10:30:34	141.4375
EMA	20000424	10:30:34	13.75
ENTU	20000424	10:30:34	37.171875
EXDS	20000424	10:30:34	86.75
FBF	20000424	10:30:34	35.9375
FFIV	20000424	10:30:34	47.8125
FITB	20000424	10:30:34	64.125
FUSN	20000424	10:30:34	2.5
FUSN	20000424	10:30:34	2.5
GBIX	20000424	10:30:34	18.375
GBLX	20000424	10:30:34	25.125
HAST	20000424	10:30:34	3
HBAN	20000424	10:30:34	19.75
HGSI	20000424	10:30:34	60
HLYW	20000424	10:30:34	7
IARC	20000424	10:30:34	9
IMNX	20000424	10:30:34	32.8125
IMPH	20000424	10:30:34	42
INCY	20000424	10:30:34	71.125
INSP	20000424	10:30:34	50.25
INSP	20000424	10:30:34	50.25
INTC	20000424	10:30:34	111
INTC	20000424	10:30:34	111
ISYS	20000424	10:30:34	17.875
JBOH	20000424	10:30:34	4.8125
JDSU	20000424	10:30:34	79.625
JDSU	20000424	10:30:34	79.625
LGTOE	20000424	10:30:34	9.8125
LLY	20000424	10:30:34	77.875
LNTY	20000424	10:30:34	8.25
LSI	20000424	10:30:34	51.6875
LU	20000424	10:30:34	61.25
LWIN	20000424	10:30:34	49.875
MDT	20000424	10:30:34	52.625
MSFT	20000424	10:30:34	65.5
MSFT	20000424	10:30:34	65.875
MSFT	20000424	10:30:34	65.875
MSFT	20000424	10:30:34	65.875
MSFT	20000424	10:30:34	65.875
MSFT	20000424	10:30:34	65.875
MSFT	20000424	10:30:34	65.5
MSFT	20000424	10:30:34	65.9375
MSFT	20000424	10:30:34	65.9375
MSFT	20000424	10:30:34	65.890625
MSGI	20000424	10:30:34	5.9375
MWD	20000424	10:30:34	75.5
MYG	20000424	10:30:34	36.4375
NAVI	20000424	10:30:34	32.75
NSOL	20000424	10:30:34	110.921875
NTAP	20000424	10:30:34	51.6875
NUAN	20000424	10:30:34	30
ORCL	20000424	10:30:34	68.5
ORCL	20000424	10:30:34	68.5
ORCL	20000424	10:30:34	68.5
ORCL	20000424	10:30:34	68.5
PHCM	20000424	10:30:34	60.1875
PILT	20000424	10:30:34	12.5
PMCS	20000424	10:30:34	138.125
PPH	20000424	10:30:34	95.625
PRST	20000424	10:30:34	18.5
QCOM	20000424	10:30:34	99.125
